OrderID,OrderDate,CustomerID,CustomerName,Region,ProductCategory,ProductName,Quantity,UnitPrice,TotalAmount,PaymentMode
ORD0001417,2024-12-21 02:27:14,CUST0248,Aditya Kapoor,South,Clothing,Skirt,1,624.09,624.09,UPI
ORD0001418,2024-09-14 06:52:48,CUST0787,Aarav Bose,North,Clothing,Hoodie,1,1280.54,1280.54,Wallet
ORD0001419,2024-05-08 06:23:26,CUST0359,Aditya Shetty,South,Accessories,Leather Belt,1,676.21,676.21,UPI
ORD0001420,2024-02-02 08:12:02,CUST0189,Asha Patel,East,Clothing,Skirt,2,686.18,1372.36,UPI
ORD0001421,2024-05-05 21:54:20,CUST0542,Neha Gupta,North,Clothing,Hoodie,1,1707.74,1707.74,Credit Card
ORD0001422,2024-07-28 18:51:41,CUST0548,Aditya Joshi,North,Shoes,Sandals,1,864.04,864.04,UPI
ORD0001423,2024-04-29 00:12:53,CUST0391,Rhea Rao,North,Clothing,Summer Dress,1,1295.65,1295.65,UPI
ORD0001424,2024-11-17 01:16:53,CUST0578,Kavya Nair,South,Clothing,Summer Dress,1,1356.26,1356.26,UPI
ORD0001425,2024-11-11 14:04:54,CUST0461,Nisha Das,West,Clothing,Summer Dress,1,1239.51,1239.51,Cash
ORD0001426,2024-08-20 17:26:40,CUST0157,Siddharth Joshi,South,Accessories,Sunglasses,1,1071.09,1071.09,UPI
ORD0001427,2024-07-17 09:21:53,CUST0165,Sana Joshi,South,Clothing,Casual Shirt,1,713.66,713.66,Credit Card
ORD0001428,2024-10-04 08:15:51,CUST0412,Rohan Mehta,North,Shoes,Formal Shoes,1,3170.05,3170.05,UPI
ORD0001429,2024-08-19 16:09:41,CUST0398,Priya Nair,South,Clothing,Skirt,1,677.8,677.8,UPI
ORD0001430,2024-04-21 06:57:10,CUST0583,Maya Patel,North,Accessories,Scarf,1,478.55,478.55,Wallet
ORD0001431,2024-07-28 13:38:47,CUST0660,Sana Rao,North,Clothing,Summer Dress,1,1058.23,1058.23,UPI
ORD0001432,2024-11-15 15:00:17,CUST0053,Kriti Malhotra,North,Clothing,Denim Jeans,2,1361.22,2722.44,UPI
ORD0001433,2024-08-14 00:52:04,CUST0711,Neha Saxena,North,Clothing,Denim Jeans,1,1210.66,1210.66,Credit Card
ORD0001434,2024-03-20 23:20:48,CUST0412,Rohan Mehta,South,Shoes,Formal Shoes,1,2724.51,2724.51,Wallet
ORD0001435,2024-03-07 17:43:10,CUST0324,Asha Mehta,East,Shoes,Sneakers,2,2104.66,4209.32,UPI
ORD0001436,2024-01-05 01:55:14,CUST0340,Aarav Rao,West,Clothing,Casual Shirt,1,727.81,727.81,UPI
ORD0001437,2024-02-03 13:12:51,CUST0639,Priya Singh,West,Clothing,Summer Dress,1,1190.04,1190.04,UPI
ORD0001438,2024-02-21 20:27:27,CUST0164,Parth Iyer,West,Clothing,Summer Dress,2,1061.75,2123.5,UPI
ORD0001439,2024-10-14 20:06:33,CUST0644,Kriti Patel,South,Accessories,Sunglasses,1,1370.26,1370.26,UPI
ORD0001440,2024-08-15 03:32:03,CUST0774,Aditya Kapoor,North,Accessories,Cap,1,384.56,384.56,UPI
ORD0001441,2024-12-18 13:11:38,CUST0452,Rohan Mehta,East,Clothing,Plain T-Shirt,2,569.4,1138.8,Credit Card
ORD0001442,2024-06-22 03:05:42,CUST0379,Parth Bhardwaj,North,Clothing,Casual Shirt,2,841.52,1683.04,UPI
ORD0001443,2024-12-08 07:10:38,CUST0650,Nisha Chopra,South,Shoes,Sneakers,3,1911.87,5735.61,UPI
ORD0001444,2024-11-14 21:29:34,CUST0428,Asha Malhotra,West,Clothing,Casual Shirt,1,725.18,725.18,Credit Card
ORD0001445,2024-01-13 17:49:34,CUST0327,Siddharth Singh,West,Clothing,Denim Jeans,1,1377.14,1377.14,Cash
ORD0001446,2024-06-21 01:28:22,CUST0280,Nisha Mehta,East,Shoes,Boots,1,3666.33,3666.33,UPI
ORD0001447,2024-11-15 00:23:19,CUST0753,Neha Khan,South,Clothing,Denim Jeans,1,1456.65,1456.65,UPI
ORD0001448,2024-12-10 09:50:26,CUST0714,Rhea Agarwal,South,Clothing,Hoodie,2,1658.03,3316.06,UPI
ORD0001449,2024-06-24 04:49:06,CUST0355,Kriti Joshi,East,Clothing,Summer Dress,1,1120.46,1120.46,UPI
ORD0001450,2024-12-09 03:05:14,CUST0683,Rhea Rao,West,Accessories,Leather Belt,1,598.97,598.97,Credit Card
ORD0001451,2024-05-04 02:42:33,CUST0182,Priya Khan,South,Clothing,Denim Jeans,2,1407.68,2815.36,UPI
ORD0001452,2024-01-07 12:25:13,CUST0633,Neha Patel,North,Clothing,Summer Dress,1,1246.12,1246.12,Credit Card
ORD0001453,2024-11-09 04:26:27,CUST0058,Priya Patel,East,Clothing,Skirt,1,788.45,788.45,Credit Card
ORD0001454,2024-02-16 00:08:23,CUST0444,Aditya Rao,West,Clothing,Plain T-Shirt,1,531.48,531.48,Credit Card
ORD0001455,2024-04-08 17:19:56,CUST0203,Rhea Sharma,East,Clothing,Skirt,1,633.17,633.17,Credit Card
ORD0001456,2024-02-01 16:06:41,CUST0190,Rohan Singh,South,Clothing,Denim Jeans,2,1206.74,2413.48,Credit Card
ORD0001457,2024-04-06 04:30:54,CUST0720,Karan Shetty,East,Clothing,Casual Shirt,1,860.43,860.43,UPI
ORD0001458,2024-10-30 10:48:11,CUST0616,Vivaan Nair,South,Shoes,Formal Shoes,2,2737.3,5474.6,Credit Card
ORD0001459,2024-09-28 00:15:15,CUST0671,Ananya Das,West,Shoes,Sandals,1,967.58,967.58,UPI
ORD0001460,2024-06-25 02:11:57,CUST0635,Asha Das,East,Clothing,Skirt,1,754.45,754.45,UPI
ORD0001461,2024-12-11 03:12:44,CUST0327,Siddharth Singh,East,Accessories,Wrist Watch,1,2647.5,2647.5,Cash
ORD0001462,2024-10-18 09:33:18,CUST0745,Aditya Das,West,Clothing,Skirt,1,764.21,764.21,UPI
ORD0001463,2024-09-07 11:24:47,CUST0560,Kriti Das,West,Clothing,Hoodie,1,1350.85,1350.85,UPI
ORD0001464,2024-08-24 11:48:35,CUST0413,Aarav Nair,South,Accessories,Cap,1,357.43,357.43,UPI
ORD0001465,2024-01-13 05:04:35,CUST0325,Ishaan Sharma,South,Accessories,Sunglasses,1,1162.82,1162.82,Credit Card
ORD0001466,2024-12-04 06:17:26,CUST0155,Maya Joshi,East,Clothing,Plain T-Shirt,1,426.6,426.6,UPI
ORD0001467,2024-04-11 00:47:21,CUST0510,Kriti Chopra,South,Clothing,Hoodie,1,1399.02,1399.02,Credit Card
ORD0001468,2024-09-12 15:45:35,CUST0446,Sana Nair,West,Clothing,Skirt,3,606.68,1820.04,UPI
ORD0001469,2024-06-14 17:21:22,CUST0623,Maya Mehta,North,Clothing,Summer Dress,1,1308.21,1308.21,UPI
ORD0001470,2024-06-06 22:59:33,CUST0163,Aarav Khan,South,Clothing,Hoodie,1,1467.07,1467.07,UPI
ORD0001471,2024-05-24 12:25:08,CUST0743,Asha Bose,South,Shoes,Formal Shoes,3,2689.48,8068.44,UPI
ORD0001472,2024-08-16 13:28:17,CUST0428,Asha Malhotra,North,Accessories,Sunglasses,2,1346.53,2693.06,Credit Card
ORD0001473,2024-08-31 10:12:49,CUST0569,Ishaan Saxena,South,Shoes,Formal Shoes,3,3136.44,9409.32,Credit Card
ORD0001474,2024-10-20 08:20:05,CUST0726,Karan Iyer,East,Clothing,Denim Jeans,1,1294.55,1294.55,UPI
ORD0001475,2024-09-18 03:28:48,CUST0394,Vivaan Gupta,East,Shoes,Sneakers,1,2016.53,2016.53,Wallet
ORD0001476,2024-05-16 02:26:12,CUST0461,Nisha Das,South,Clothing,Casual Shirt,1,849.79,849.79,Credit Card
ORD0001477,2024-08-30 08:58:40,CUST0229,Rhea Sharma,East,Clothing,Hoodie,1,1491.15,1491.15,UPI
ORD0001478,2024-06-12 17:38:50,CUST0322,Vivaan Mehta,East,Clothing,Skirt,2,633.61,1267.22,Credit Card
ORD0001479,2024-05-31 02:12:18,CUST0754,Sana Patel,West,Clothing,Hoodie,2,1401.17,2802.34,UPI
ORD0001480,2024-01-06 10:51:22,CUST0268,Priya Nair,North,Clothing,Plain T-Shirt,1,521.7,521.7,UPI
ORD0001481,2024-08-26 05:22:28,CUST0458,Ananya Gupta,East,Clothing,Hoodie,1,1473.88,1473.88,Cash
ORD0001482,2024-08-21 10:02:49,CUST0203,Rhea Sharma,East,Clothing,Denim Jeans,1,1332.7,1332.7,UPI
ORD0001483,2024-01-27 11:53:19,CUST0566,Nisha Rao,South,Clothing,Skirt,1,672.79,672.79,UPI
ORD0001484,2024-06-14 14:24:03,CUST0183,Rhea Joshi,South,Shoes,Sneakers,1,2085.13,2085.13,Credit Card
ORD0001485,2024-01-21 18:37:50,CUST0058,Priya Patel,East,Shoes,Boots,1,3041.2,3041.2,UPI
ORD0001486,2024-09-24 05:56:54,CUST0731,Neha Singh,North,Shoes,Sandals,1,855.35,855.35,Credit Card
ORD0001487,2024-09-09 14:35:02,CUST0559,Siddharth Chopra,North,Clothing,Summer Dress,1,1268.99,1268.99,UPI
ORD0001488,2024-04-16 16:19:45,CUST0163,Aarav Khan,North,Accessories,Wrist Watch,1,2294.63,2294.63,Credit Card
ORD0001489,2024-01-13 01:54:39,CUST0659,Tara Saxena,West,Clothing,Plain T-Shirt,1,430.46,430.46,Cash
ORD0001490,2024-03-11 18:13:32,CUST0328,Nisha Patel,South,Shoes,Boots,1,2994.36,2994.36,UPI
ORD0001491,2024-12-08 15:06:26,CUST0564,Asha Shetty,North,Clothing,Plain T-Shirt,1,455.41,455.41,UPI
ORD0001492,2024-12-25 02:56:07,CUST0596,Parth Bose,West,Clothing,Denim Jeans,1,1258.93,1258.93,UPI
ORD0001493,2024-11-17 22:40:30,CUST0289,Rohan Malhotra,North,Clothing,Summer Dress,1,1076.65,1076.65,Credit Card
ORD0001494,2024-06-20 07:07:40,CUST0335,Kriti Sharma,West,Clothing,Skirt,1,653.99,653.99,Credit Card
ORD0001495,2024-11-29 18:38:03,CUST0789,Neha Verma,South,Clothing,Plain T-Shirt,1,482.15,482.15,Cash
ORD0001496,2024-04-15 07:17:13,CUST0778,Rhea Saxena,South,Shoes,Formal Shoes,2,3123.67,6247.34,UPI
ORD0001497,2024-01-28 23:35:12,CUST0642,Nisha Kapoor,North,Accessories,Wrist Watch,1,2286.69,2286.69,UPI
ORD0001498,2024-04-02 12:09:29,CUST0212,Siddharth Sharma,South,Shoes,Sandals,1,887.64,887.64,Credit Card
ORD0001499,2024-09-08 17:28:57,CUST0575,Rohan Rao,East,Shoes,Formal Shoes,1,2444.37,2444.37,UPI
ORD0001500,2024-01-16 22:32:49,CUST0052,Parth Joshi,West,Accessories,Leather Belt,1,657.78,657.78,Credit Card
ORD0001501,2024-03-22 03:32:24,CUST0055,Vivaan Mehta,South,Shoes,Boots,1,3752.87,3752.87,UPI
ORD0001502,2024-11-30 00:48:55,CUST0305,Maya Chopra,East,Accessories,Wrist Watch,1,2230.49,2230.49,Cash
ORD0001503,2024-04-14 04:22:51,CUST0652,Nisha Kapoor,East,Shoes,Sneakers,2,2227.06,4454.12,UPI
ORD0001504,2024-02-27 03:08:04,CUST0743,Asha Bose,North,Accessories,Scarf,1,528.18,528.18,UPI
ORD0001505,2024-10-15 17:27:58,CUST0065,Asha Patel,East,Clothing,Plain T-Shirt,1,483.66,483.66,UPI
ORD0001506,2024-08-09 16:57:20,CUST0423,Ishaan Iyer,North,Clothing,Plain T-Shirt,2,522.44,1044.88,Wallet
ORD0001507,2024-12-29 10:15:05,CUST0737,Asha Kapoor,South,Shoes,Sneakers,3,2101.69,6305.07,UPI
ORD0001508,2024-12-19 16:18:38,CUST0002,Ananya Mehta,West,Clothing,Hoodie,1,1649.83,1649.83,Cash
ORD0001509,2024-09-07 08:25:45,CUST0733,Siddharth Bhardwaj,West,Clothing,Casual Shirt,1,700.34,700.34,Wallet
ORD0001510,2024-10-05 05:58:02,CUST0383,Ananya Rao,East,Clothing,Hoodie,1,1517.33,1517.33,Credit Card
ORD0001511,2024-07-27 06:20:01,CUST0595,Asha Saxena,South,Clothing,Casual Shirt,1,863.07,863.07,Credit Card
ORD0001512,2024-09-10 19:44:36,CUST0418,Aditya Rao,South,Clothing,Hoodie,1,1388.01,1388.01,Cash
ORD0001513,2024-11-26 16:59:12,CUST0462,Rhea Bose,East,Accessories,Sunglasses,1,1339.19,1339.19,Wallet
ORD0001514,2024-11-16 05:16:52,CUST0614,Aditya Mehta,South,Shoes,Formal Shoes,1,3093.82,3093.82,Cash
ORD0001515,2024-04-15 14:25:50,CUST0084,Rohan Agarwal,West,Accessories,Scarf,1,505.59,505.59,Credit Card
ORD0001516,2024-05-10 20:02:28,CUST0681,Vivaan Malhotra,West,Shoes,Sandals,1,896.08,896.08,Wallet
ORD0001517,2024-07-10 19:58:06,CUST0405,Priya Joshi,South,Shoes,Formal Shoes,1,2863.67,2863.67,Credit Card
ORD0001518,2024-02-24 08:13:17,CUST0656,Kavya Joshi,East,Clothing,Skirt,1,781.88,781.88,UPI
ORD0001519,2024-09-15 03:55:29,CUST0508,Aditya Bose,North,Clothing,Casual Shirt,1,737.12,737.12,Wallet
ORD0001520,2024-10-04 23:14:16,CUST0099,Siddharth Shetty,West,Clothing,Plain T-Shirt,1,428.81,428.81,UPI
ORD0001521,2024-12-14 02:35:50,CUST0069,Neha Kapoor,North,Accessories,Cap,1,452.25,452.25,UPI
ORD0001522,2024-11-01 10:55:49,CUST0352,Ananya Saxena,South,Clothing,Summer Dress,2,1241.9,2483.8,Credit Card
ORD0001523,2024-10-30 01:31:28,CUST0696,Asha Gupta,South,Clothing,Casual Shirt,1,763.4,763.4,UPI
ORD0001524,2024-07-15 19:37:30,CUST0789,Neha Verma,North,Shoes,Sandals,1,1020.13,1020.13,Cash
ORD0001525,2024-07-13 01:24:28,CUST0500,Ananya Sharma,East,Clothing,Casual Shirt,1,809.48,809.48,Credit Card
ORD0001526,2024-11-19 03:25:21,CUST0466,Karan Chopra,South,Clothing,Hoodie,1,1716.65,1716.65,UPI
ORD0001527,2024-12-26 16:25:39,CUST0222,Aarav Saxena,East,Clothing,Skirt,2,621.07,1242.14,Credit Card
ORD0001528,2024-09-16 16:10:52,CUST0071,Sana Gupta,South,Clothing,Skirt,2,712.64,1425.28,Credit Card
ORD0001529,2024-01-25 09:13:07,CUST0600,Aarav Singh,North,Clothing,Denim Jeans,1,1455.76,1455.76,UPI
ORD0001530,2024-05-28 21:53:10,CUST0340,Aarav Rao,South,Shoes,Sneakers,1,1818.56,1818.56,UPI
ORD0001531,2024-11-30 06:25:51,CUST0792,Sana Saxena,South,Clothing,Denim Jeans,1,1236.68,1236.68,Wallet
ORD0001532,2024-04-27 16:11:23,CUST0718,Aarav Das,West,Clothing,Denim Jeans,1,1158.4,1158.4,Cash
ORD0001533,2024-10-15 00:51:43,CUST0449,Priya Malhotra,South,Shoes,Boots,1,2995.71,2995.71,Credit Card
ORD0001534,2024-11-21 19:47:15,CUST0109,Nisha Mehta,South,Clothing,Summer Dress,1,1219.6,1219.6,UPI
ORD0001535,2024-05-14 13:01:16,CUST0487,Siddharth Patel,South,Accessories,Sunglasses,1,1062.68,1062.68,Credit Card
ORD0001536,2024-12-06 07:09:17,CUST0457,Sana Kapoor,East,Clothing,Hoodie,1,1392.42,1392.42,Credit Card
ORD0001537,2024-04-04 21:11:39,CUST0424,Ananya Khan,North,Clothing,Denim Jeans,1,1161.59,1161.59,Credit Card
ORD0001538,2024-01-06 13:32:20,CUST0062,Tara Saxena,South,Clothing,Hoodie,1,1573.61,1573.61,UPI
ORD0001539,2024-03-11 11:38:01,CUST0250,Sana Agarwal,West,Shoes,Formal Shoes,1,2936.74,2936.74,UPI
ORD0001540,2024-03-29 14:07:17,CUST0567,Siddharth Saxena,East,Clothing,Plain T-Shirt,1,446.02,446.02,Credit Card
ORD0001541,2024-02-04 17:23:31,CUST0526,Maya Nair,West,Clothing,Denim Jeans,1,1200.43,1200.43,Wallet
ORD0001542,2024-07-04 08:12:16,CUST0269,Siddharth Patel,South,Shoes,Sneakers,2,2221.29,4442.58,UPI
ORD0001543,2024-12-09 13:36:19,CUST0401,Asha Shetty,South,Shoes,Formal Shoes,1,3007.76,3007.76,Credit Card
ORD0001544,2024-09-17 14:48:04,CUST0662,Rhea Malhotra,West,Shoes,Formal Shoes,1,2882.11,2882.11,Credit Card
ORD0001545,2024-08-09 21:50:19,CUST0032,Tara Joshi,South,Clothing,Skirt,1,781.13,781.13,Credit Card
ORD0001546,2024-07-08 10:05:57,CUST0403,Nisha Kapoor,North,Shoes,Sandals,1,846.0,846.0,UPI
ORD0001547,2024-06-06 17:06:32,CUST0524,Maya Saxena,South,Shoes,Formal Shoes,1,2773.24,2773.24,UPI
ORD0001548,2024-06-24 19:23:47,CUST0530,Rohan Mehta,East,Clothing,Skirt,1,650.39,650.39,UPI
ORD0001549,2024-09-19 08:17:43,CUST0321,Parth Verma,West,Clothing,Denim Jeans,1,1324.73,1324.73,UPI
ORD0001550,2024-06-20 18:50:52,CUST0693,Rhea Saxena,South,Clothing,Summer Dress,1,1260.04,1260.04,Credit Card
ORD0001551,2024-03-12 10:44:28,CUST0195,Priya Rao,East,Clothing,Hoodie,1,1522.79,1522.79,UPI
ORD0001552,2024-09-23 06:18:49,CUST0121,Rhea Gupta,East,Accessories,Sunglasses,2,1093.15,2186.3,Wallet
ORD0001553,2024-04-03 23:34:26,CUST0509,Ishaan Mehta,South,Clothing,Skirt,1,650.92,650.92,Credit Card
ORD0001554,2024-03-15 09:16:27,CUST0621,Ishaan Saxena,North,Clothing,Summer Dress,3,1311.63,3934.89,UPI
ORD0001555,2024-04-06 09:16:38,CUST0507,Parth Chopra,South,Accessories,Scarf,1,547.08,547.08,UPI
ORD0001556,2024-05-16 01:51:23,CUST0438,Kavya Joshi,East,Clothing,Plain T-Shirt,1,495.46,495.46,UPI
ORD0001557,2024-04-02 04:28:30,CUST0371,Nisha Nair,East,Accessories,Leather Belt,1,771.8,771.8,Credit Card
ORD0001558,2024-05-17 04:38:21,CUST0099,Siddharth Shetty,West,Shoes,Formal Shoes,1,2412.69,2412.69,UPI
ORD0001559,2024-02-27 12:17:30,CUST0640,Rhea Bhardwaj,East,Clothing,Denim Jeans,1,1193.97,1193.97,Credit Card
ORD0001560,2024-05-16 20:07:12,CUST0363,Neha Agarwal,West,Clothing,Hoodie,1,1536.83,1536.83,UPI
ORD0001561,2024-07-15 07:23:46,CUST0555,Rhea Joshi,East,Accessories,Leather Belt,1,713.94,713.94,Cash
ORD0001562,2024-09-05 04:32:06,CUST0098,Kriti Nair,North,Clothing,Denim Jeans,1,1283.22,1283.22,UPI
ORD0001563,2024-04-22 10:10:30,CUST0110,Nisha Malhotra,North,Shoes,Boots,1,3582.6,3582.6,UPI
ORD0001564,2024-04-19 08:27:12,CUST0103,Priya Bose,West,Clothing,Summer Dress,1,1178.33,1178.33,UPI
ORD0001565,2024-11-10 13:50:28,CUST0024,Aarav Chopra,South,Clothing,Skirt,2,697.22,1394.44,Credit Card
ORD0001566,2024-06-13 00:45:15,CUST0512,Priya Bose,South,Clothing,Summer Dress,1,1237.33,1237.33,Credit Card
ORD0001567,2024-11-03 13:45:01,CUST0173,Karan Patel,East,Clothing,Casual Shirt,1,763.83,763.83,Credit Card
ORD0001568,2024-04-28 13:48:54,CUST0615,Vivaan Patel,West,Accessories,Scarf,1,460.69,460.69,UPI
ORD0001569,2024-01-12 14:09:29,CUST0586,Tara Nair,South,Clothing,Summer Dress,1,1176.08,1176.08,UPI
ORD0001570,2024-08-11 09:16:53,CUST0357,Rohan Joshi,North,Clothing,Casual Shirt,1,793.85,793.85,Wallet
ORD0001571,2024-11-26 18:49:46,CUST0614,Aditya Mehta,South,Clothing,Plain T-Shirt,1,570.73,570.73,Credit Card
ORD0001572,2024-02-16 05:46:48,CUST0095,Aarav Mehta,East,Clothing,Casual Shirt,2,698.15,1396.3,UPI
ORD0001573,2024-05-30 05:09:24,CUST0447,Nisha Kapoor,North,Accessories,Sunglasses,1,1166.43,1166.43,UPI
ORD0001574,2024-02-17 22:36:28,CUST0054,Kriti Chopra,South,Shoes,Formal Shoes,1,2621.19,2621.19,UPI
ORD0001575,2024-03-26 08:36:05,CUST0018,Maya Patel,West,Clothing,Skirt,1,610.31,610.31,UPI
ORD0001576,2024-04-01 19:26:26,CUST0128,Neha Malhotra,East,Clothing,Casual Shirt,1,852.5,852.5,Cash
ORD0001577,2024-05-05 00:19:06,CUST0334,Karan Patel,West,Shoes,Sneakers,2,1999.55,3999.1,UPI
ORD0001578,2024-03-26 01:45:36,CUST0481,Nisha Patel,North,Clothing,Hoodie,1,1649.33,1649.33,UPI
ORD0001579,2024-05-05 16:33:50,CUST0180,Ananya Bhardwaj,East,Shoes,Formal Shoes,1,2916.67,2916.67,UPI
ORD0001580,2024-07-12 04:56:53,CUST0001,Aarav Sharma,North,Clothing,Summer Dress,1,1262.86,1262.86,Credit Card
ORD0001581,2024-07-25 19:06:59,CUST0478,Ishaan Joshi,West,Accessories,Wrist Watch,1,2713.7,2713.7,Wallet
ORD0001582,2024-07-26 09:09:15,CUST0537,Priya Rao,West,Clothing,Summer Dress,1,1064.56,1064.56,UPI
ORD0001583,2024-07-07 10:51:57,CUST0119,Ishaan Nair,East,Clothing,Summer Dress,1,1126.89,1126.89,UPI
ORD0001584,2024-01-09 07:50:55,CUST0446,Sana Nair,East,Shoes,Boots,2,3882.35,7764.7,Credit Card
ORD0001585,2024-11-28 10:59:40,CUST0406,Nisha Patel,North,Clothing,Denim Jeans,1,1456.31,1456.31,UPI
ORD0001586,2024-12-30 16:56:15,CUST0381,Parth Bose,West,Clothing,Summer Dress,1,1364.32,1364.32,UPI
ORD0001587,2024-11-23 03:41:15,CUST0303,Rhea Agarwal,South,Clothing,Summer Dress,2,1338.22,2676.44,UPI
ORD0001588,2024-05-30 12:55:00,CUST0525,Tara Khan,South,Clothing,Summer Dress,1,1043.52,1043.52,UPI
ORD0001589,2024-09-16 06:02:30,CUST0012,Rhea Mehta,West,Clothing,Skirt,1,711.92,711.92,Credit Card
ORD0001590,2024-11-18 18:58:20,CUST0381,Parth Bose,North,Clothing,Hoodie,1,1481.14,1481.14,UPI
ORD0001591,2024-01-27 18:49:23,CUST0600,Aarav Singh,North,Clothing,Summer Dress,1,1175.05,1175.05,Credit Card
ORD0001592,2024-10-07 20:37:12,CUST0519,Aarav Bhardwaj,North,Accessories,Cap,1,378.67,378.67,Credit Card
ORD0001593,2024-11-21 09:43:30,CUST0148,Siddharth Chopra,North,Accessories,Leather Belt,1,723.51,723.51,UPI
ORD0001594,2024-01-23 11:01:43,CUST0013,Aditya Shetty,West,Clothing,Hoodie,2,1361.24,2722.48,Wallet
ORD0001595,2024-08-06 19:55:03,CUST0582,Nisha Rao,North,Accessories,Leather Belt,1,801.97,801.97,UPI
ORD0001596,2024-09-04 02:24:22,CUST0225,Rhea Bhardwaj,South,Accessories,Cap,1,352.82,352.82,Wallet
ORD0001597,2024-06-24 22:27:24,CUST0746,Rohan Malhotra,West,Accessories,Wrist Watch,1,2556.76,2556.76,Wallet
ORD0001598,2024-06-18 22:59:35,CUST0681,Vivaan Malhotra,South,Clothing,Skirt,1,769.32,769.32,Credit Card
ORD0001599,2024-10-31 08:55:51,CUST0232,Rhea Khan,West,Clothing,Casual Shirt,1,757.81,757.81,UPI
ORD0001600,2024-07-26 01:52:02,CUST0606,Aditya Das,North,Accessories,Leather Belt,1,766.96,766.96,Wallet
ORD0001601,2024-04-22 09:03:22,CUST0476,Rhea Agarwal,West,Accessories,Scarf,1,499.87,499.87,UPI
ORD0001602,2024-10-17 12:03:32,CUST0307,Kavya Saxena,North,Clothing,Summer Dress,1,1360.32,1360.32,Credit Card
ORD0001603,2024-01-30 15:51:38,CUST0416,Siddharth Bhardwaj,West,Clothing,Summer Dress,1,1371.07,1371.07,UPI
ORD0001604,2024-06-06 08:34:51,CUST0499,Maya Bhardwaj,West,Clothing,Summer Dress,1,1230.81,1230.81,Wallet
ORD0001605,2024-05-26 08:51:21,CUST0626,Parth Iyer,West,Clothing,Hoodie,1,1421.27,1421.27,UPI
ORD0001606,2024-02-12 02:59:48,CUST0756,Ishaan Das,North,Clothing,Summer Dress,2,1341.65,2683.3,Credit Card
ORD0001607,2024-12-23 23:35:30,CUST0156,Ishaan Bose,West,Clothing,Denim Jeans,1,1116.89,1116.89,Wallet
ORD0001608,2024-12-13 13:00:25,CUST0683,Rhea Rao,South,Clothing,Casual Shirt,1,758.28,758.28,Credit Card
ORD0001609,2024-01-21 22:22:05,CUST0001,Aarav Sharma,West,Clothing,Denim Jeans,2,1453.73,2907.46,UPI
ORD0001610,2024-05-16 21:36:14,CUST0299,Rhea Nair,East,Clothing,Hoodie,1,1402.06,1402.06,Credit Card
ORD0001611,2024-05-13 05:43:49,CUST0659,Tara Saxena,East,Clothing,Summer Dress,1,1237.3,1237.3,UPI
ORD0001612,2024-06-22 05:55:39,CUST0712,Priya Khan,South,Clothing,Hoodie,1,1411.94,1411.94,Wallet
ORD0001613,2024-08-02 08:33:38,CUST0317,Maya Chopra,East,Clothing,Summer Dress,1,1072.64,1072.64,UPI
ORD0001614,2024-10-27 04:17:09,CUST0152,Rhea Khan,North,Clothing,Denim Jeans,1,1385.81,1385.81,UPI
ORD0001615,2024-06-12 21:05:26,CUST0245,Karan Iyer,East,Clothing,Plain T-Shirt,1,563.35,563.35,Credit Card
ORD0001616,2024-10-27 11:00:55,CUST0727,Kavya Joshi,North,Clothing,Plain T-Shirt,1,478.67,478.67,UPI
ORD0001617,2024-01-26 01:08:32,CUST0259,Rhea Khan,South,Shoes,Boots,1,3665.2,3665.2,Credit Card
ORD0001618,2024-06-14 16:22:11,CUST0137,Ishaan Rao,West,Shoes,Boots,2,3665.28,7330.56,Credit Card
ORD0001619,2024-12-24 06:41:52,CUST0008,Ishaan Mehta,West,Clothing,Casual Shirt,1,778.82,778.82,Cash
ORD0001620,2024-03-16 01:31:48,CUST0144,Neha Verma,North,Shoes,Sandals,1,1008.85,1008.85,UPI
ORD0001621,2024-01-05 22:59:36,CUST0370,Siddharth Malhotra,East,Shoes,Sandals,1,855.09,855.09,Credit Card
ORD0001622,2024-09-13 07:20:38,CUST0217,Tara Nair,North,Shoes,Sandals,2,907.33,1814.66,Cash
ORD0001623,2024-11-09 22:17:25,CUST0202,Neha Gupta,South,Accessories,Leather Belt,1,689.55,689.55,Credit Card
ORD0001624,2024-10-02 16:37:06,CUST0046,Ishaan Shetty,North,Clothing,Hoodie,2,1556.13,3112.26,UPI
ORD0001625,2024-08-01 16:52:37,CUST0624,Kavya Shetty,South,Accessories,Scarf,1,457.52,457.52,Wallet
ORD0001626,2024-01-20 08:21:17,CUST0685,Kriti Bhardwaj,West,Clothing,Casual Shirt,1,680.18,680.18,UPI
ORD0001627,2024-08-18 08:42:03,CUST0407,Rohan Chopra,North,Clothing,Plain T-Shirt,1,544.27,544.27,Wallet
ORD0001628,2024-10-06 15:10:24,CUST0017,Kavya Iyer,South,Accessories,Wrist Watch,1,2700.59,2700.59,UPI
ORD0001629,2024-10-24 07:46:12,CUST0547,Kavya Mehta,East,Clothing,Plain T-Shirt,2,552.18,1104.36,UPI
ORD0001630,2024-06-17 06:27:10,CUST0559,Siddharth Chopra,East,Clothing,Summer Dress,1,1047.81,1047.81,Cash
ORD0001631,2024-01-11 03:37:16,CUST0133,Tara Joshi,West,Shoes,Formal Shoes,1,2931.22,2931.22,UPI
ORD0001632,2024-08-06 07:25:50,CUST0747,Aarav Mehta,North,Clothing,Casual Shirt,1,753.34,753.34,Credit Card
